X,Y,OBJECTID,Name,Address,Demolished,Historic_District,Municipality,MCHSI_ID,Municipal_Code,Site_Number,NR_Listed,County_Determination,NR_Eligibility,GlobalID
574992.5562,583641.4015,157,The Chadwick House,69 Main St.,No,Yes,Keyport Boro.,Mar-33,1322,1322-3-33,No,No,Not Evaluated,2b758bb5-0e6c-4f76-a6cd-9814f65dce1d
613297.5771,553034.2915,1446,Temple of Fashion,37 Broad St.,No,Yes,Red Bank Boro.,3-Jan,1340,1340-1-3,No,Possible,Not Evaluated,1f0f17a1-665f-45d7-ab67-75187516603a
596349.5719,568307.9738,1848,Taylor-Osborne House,107 Red Hill Rd.,No,Yes,Middletown Twp.,22-Mar,1331,1331-3-22,Yes,Yes,Listed,2e16da48-8458-437a-93ec-6db37b040704
480659.5375,489868.5024,439,Taylor Farm,98 Sharon Station Rd.,No,No,Upper Freehold Twp.,15,1351,1351-15,No,Possible,Not Evaluated,6a185e11-0af1-4fc7-9cbd-84cdac6de1c8
496215.5819,493811.4883,476,Tantum House,620 CR 524,No,No,Upper Freehold Twp.,51,1351,1351-51,No,No,Not Evaluated,e5ed0070-0a7a-4d6e-bd86-3deca4468dda
607542.038,569238.6626,1881,Tanglewood Farm,451 Kings Hwy. E,Possible,No,Middletown,117,1331,1331-117,No,No,Ineligible,c73b1bba-1e7d-4ff9-a912-0e14c9f409f7
575454.1396,583300.0751,127,T.S.R. Brown House,162 Broad St.,No,Yes,Keyport Boro.,3-Mar,1322,1322-3-3,No,No,Not Evaluated,de846ca7-0d60-4141-9092-55e410b29ed3
575476.0579,583206.7593,130,T.S.R Brown House (2),1 Elizabeth St.,No,Yes,Keyport Boro.,6-Mar,1322,1322-3-6,No,No,Not Evaluated,78749cfb-3fbb-4a25-853c-d635d3089bc5
499335.7978,483835.1507,434,T. Thompson House,325 CR 526,No,No,Upper Freehold Twp.,9,1351,1351-9,No,Possible,Not Evaluated,09d53c80-0e8c-4bbc-9a3d-1cbb793b5a69
562102.4098,508865.2683,660,T. Gulick Farm,554 Halls Mill Rd.,No,No,Howell Twp.,14,1319,1319-14,No,No,Not Evaluated,d236606c-e29a-471b-8120-4112b09a568c
542932.7972,524425.2224,287,Sutphin-Solomon House,419-499 Freehold-Englishtown Rd.,Yes,Yes,Manalapan Twp.,4-Jan,1326,1326-1-4,No,No,Not Evaluated,f39e98f5-1c8c-4259-9d22-3f749e3f348f
574506.0795,584225.7698,103,Surf Theatre and Strand Theatre,59 West Front St.,No,Yes,Keyport Boro.,16-Feb,1322,1322-2-16,No,No,Not Evaluated,a799b478-57d3-4305-95fb-71d7953f8763
595920.9917,553485.0904,1783,Sunnyside Farm,628 Middletown-Lincroft Rd.,No,No,Middletown Twp.,68,1331,1331-68,No,Possible,Not Evaluated,f71ac74e-bb83-4f9f-9750-1f45d70ad0a5
611244.6763,535192.9426,1180,Sun Eagle County Club House,179 Tinton Ave.,No,Yes,Eatontown Boro.,22,1311,1311-22,No,No,Not Evaluated,33a674b0-6445-43a4-b8f6-7c1c6e7d3235
593543.2051,566996.8134,1709,Stricker-Bennet-Storey-Tatum Farm,144 Holland Rd.,No,Yes,Middletown Twp.,1-Feb,1331,1331-2-1,No,Yes,Not Evaluated,02fcb672-4161-4928-bacd-a3ba0571a678
621972.4071,575303.035,1615,Strauss Mansion,27 Strauss Cir.,No,Yes,Atlantic Highlands Boro.,11-Jan,1304,1304-1-11,Yes,No,Listed,48ccc084-6a8e-44ce-bf1c-163c810aa2ad
578309.5909,527576.4293,1294,Stoutenburgh-Van Syckle Farm,55 Mine Brook,No,No,Colts Neck Twp.,18,1309,1309-18,No,No,Not Evaluated,081de066-b6fd-42a4-bf73-0eafa16cd2d2
613441.4514,543201.8954,1366,Stout/Trafford House,446 Sycamore Ave.,No,Yes,Shrewsbury Boro.,17-Jan,1345,1345-1-17,Yes,Possible,Listed,31043da8-fc74-4fb4-b488-0aa7efbaa48a
607856.087,501585.2818,911,Stout Farm,3607 Corlies Ave.,Yes,No,Neptune Twp.,2,1334,1334-2,No,No,Not Evaluated,e1c2ffe3-9e5d-4978-ba80-6ab3c9c57f4d
552647.0005,520858.2981,550,Stokes Brothers Mfg. Company,15 Bennard St.,No,No,Freehold Boro.,1,1315,1315-1,No,No,Not Evaluated,c7d79ee5-92e2-413f-96c4-4401641ae5ab
628193.1313,529782.168,1153,Stillwell House,141 Wall St.,No,No,West Long Branch Boro.,20,1353,1353-20,No,Possible,Not Evaluated,5dd498e5-ebc1-453a-a26e-d843c872d600
546276.9473,542456.5068,316,Stillwell Farm,525 U.S. Route 9,Yes,No,Manalapan Twp.,28,1326,1326-28,No,No,Not Evaluated,e3b6ece8-0217-4380-a274-c5bd12731bbb
629800.7635,506755.7849,1056,Stephen Crane House,508 4th Ave.,No,No,Asbury Park Boro.,61,1303,1303-61,No,Yes,Listed,60cbddf7-75a1-48b4-9c3c-6cec97fb010f
626077.6145,498721.5025,892,Steiner & Sons Mill,NW corner Memorial Dr. & 4th Ave.,Yes,No,Neptune City Boro.,1,1335,1335-1,No,No,Identified,c9946a1d-4725-4c1c-a8a7-21091a5ff1d9
628937.2846,504076.5118,1005,Steinbach Brothers Store,1 Press Plaza,No,Yes,Asbury Park Boro.,8,1303,1303-8,Yes,Yes,Listed,fcee5b42-2b44-4b68-866e-b838d95bce79
580869.2574,529150.9245,1333,Statesir House,84 CR 537 W,No,Yes,Colts Neck Twp.,6-Jan,1309,1309-1-6,No,No,Not Evaluated,671db601-7336-4a36-90c8-697a45ad2671
635204.4004,535104.0987,1207,Star of the Sea Lyceum ,179 Chelsea Ave.,No,No,Long Branch City,24,1325,1325-24,No,Yes,Not Evaluated,0b865c0a-8331-4b30-b2f6-75b031f804b2
635765.771,534991.8348,1209,Star of the Sea Academy,152 Chelsea Ave.,Yes,No,Long Branch City,26,1325,1325-26,No,No,Not Evaluated,af23de03-95bf-4e7f-a1ec-4c24715fdeb1
622356.9687,473477.256,745,St. Uriel's Episcopal Church,219 Philadelphia Ave.,No,No,Sea Girt Boro.,10,1344,1344-10,No,Possible,Not Evaluated,3fb706f8-1a0f-41e9-8405-1ecfdf1b796e
625429.5174,491481.8972,860,St. Rose Roman Catholic Church,603 7th Ave.,No,No,Belmar Boro.,17,1306,1306-17,No,Possible,Not Evaluated,9a95a06e-1e62-45eb-a7ae-3a9548042d96
554881.0239,518583.0756,625,St. Rose of Lima Church,16 McLean St.,No,No,Freehold Boro.,78,1315,1315-78,No,No,Not Evaluated,11ad49bf-e762-4267-b870-fccce2bd5331
554666.5401,519563.6878,637,St. Peter's Episcopal Church,31 Throckmorton St.,No,Yes,Freehold Boro.,90,1315,1315-90,Yes,Yes,Listed,47fb48ea-aeec-4e40-936f-ebf5fd9fe742
554554.561,519608.8265,638,St. Peter's Church Rectory,33 Throckmorton St.,No,Yes,Freehold Boro.,91,1315,1315-91,No,Yes,Not Evaluated,c4fa040c-99fe-4800-b570-661a88b15440
523706.9869,498963.5174,377,St. Paul's M.E. Church,137 Stagecoach Rd.,No,No,Millstone Twp.,44,1332,1332-44,No,No,Not Evaluated,fc5d86bc-d006-4e0c-b7f4-6b2025012350
635532.0204,526485.1434,1226,St. Michael's Roman Catholic Church,796 Ocean Ave.,No,No,Long Branch City,43,1325,1325-43,No,No,Identified,3dae13bd-9071-441d-9d18-74ef40811297
582115.3609,530768.962,1335,St. Mary's Roman Catholic Church,40 Heyer's Mill Rd.,No,Yes,Colts Neck Twp.,8-Jan,1309,1309-1-8,No,No,Not Evaluated,d7ce9fc5-5921-4e8b-8553-613a03ea98ff
575206.6004,584467.9573,97,St. Mary's Episcopal Church,10 East Front St.,No,Yes,Keyport Boro.,10-Feb,1322,1322-2-10,No,No,Not Evaluated,0692f68a-f5d6-47dc-8871-6c6a60cfa7f8
630932.3964,513913.9865,1085,St. Mary of the Assumption Church,46 Richmond Ave.,No,Yes,Deal Boro.,11-Jan,1310,1310-1-11,No,No,Not Evaluated,8346e0b3-8fad-45dd-ad97-04c52c60ffac
638371.4905,557054.7267,1567,St. Luke's A.M.E. Church,9 Church St.,No,No,Sea Bright Boro.,1,1343,1343-1,No,No,Not Evaluated,35dc8683-1d82-4d39-bf6b-c6162589b26f
631560.4989,534662.944,1193,St. Luke Methodist Church,535 Broadway,No,No,Long Branch City,10,1325,1325-10,No,No,Not Evaluated,bd469b0a-78d9-43c4-b73d-03eff76796ba
519713.5182,505481.9663,334,St. Joseph's Roman Catholic Church,268 Sweetmans Ln.,Yes,No,Millstone Twp.,20,1332,1332-20,No,No,Not Evaluated,11ef3a0c-cfd3-46dc-9889-a554009c321e
628447.8604,495724.4943,883,St. John's Episcopal Church,110 Woodland Ave.,No,No,Avon-by-the-Sea Boro.,13,1305,1305-13,No,No,Not Evaluated,eeb884b9-4fce-4d6a-954e-cd3ecdb495c0
622512.1252,546953.448,1382,St. John's Chapel,325 Little Silver Point Rd.,No,No,Little Silver Boro.,8,1323,1323-8,Yes,Yes,Listed,f50b6595-30ad-4f32-8170-f86e1a475bb2
615624.1059,536768.5097,1165,St. James Memorial Episcopal Church,69 Broad St.,No,No,Eatontown Boro.,7,1311,1311-7,Yes,Yes,Listed,3f09bd12-9671-41f8-9dc8-bb9d99584655
633971.228,535962.0851,1196,St. James Episcopal Church,300 Broadway,No,No,Long Branch City,13,1325,1325-13,No,Yes,Not Evaluated,15b711a2-d6aa-439a-852c-8a88d92f464a
611523.5573,552670.3355,1501,St. James Catholic School,7 Wall St.,Yes,No,Red Bank Boro.,49,1340,1340-49,No,No,Identified,e9714296-50cc-4834-9b2d-e8e3da1cfbaa
525588.6399,512679.5356,306,St. James A.M.E. Church,NE side of Smithburg Rd. 0.25 mi. SE of Lamb Ln.,No,No,Manalapan Twp.,19,1326,1326-19,No,Yes,Not Evaluated,774708a1-894f-42f8-b0b1-1ae11d9c06fb
627769.2919,557673.4167,1533,St. George's on the Hill Episcopal Church,35 Bellevue Ave.,No,No,Rumson Boro.,4,1342,1342-4,Yes,No,Listed,608fc344-bc3b-4f0d-88d5-d749f0f90d01
626157.8128,494802.1563,872,St. Elizabeth's Roman Catholic Church,424 Lincoln Ave.,No,No,Avon-by-the-Sea Boro.,2,1305,1305-2,No,No,Not Evaluated,47b410f9-ea37-401a-9f99-b5c5dc88931e
623659.745,479014.8398,798,St. Catherine's Church,215 Essex Ave.,No,No,Spring Lake Boro.,10,1348,1348-10,No,Yes,Eligible,2d0b6156-c108-4ff8-b35a-54be481c8222
589441.8082,554165.4047,1677,St. Catherine's Church,84 Stillwell Rd.,No,No,Holmdel Twp.,49,1318,1318-49,No,Possible,Not Evaluated,d8adf76d-3fa5-4d7a-a353-6e3f7956dcad
594353.2308,586864.3117,210,St. Anne Roman Catholic Church,311 Carr Ave.,No,No,Keansburg Boro.,4,1321,1321-4,No,Yes,Not Evaluated,3145389c-4d4c-4802-8088-197f2a54d13c
631609.9184,510597.4193,943,St. Andrew's-by-the-Sea Episcopal Church,199 Elberon Ave.,No,No,Allenhurst Boro.,21,1301,1301-21,No,No,Not Evaluated,77808c4a-d1ac-4b48-a9b3-85e87e9d3f51
623122.9629,480035.63,837,St. Andrew's M.E. Church,401 Warren Ave.,No,No,Spring Lake Boro.,49,1348,1348-49,No,No,Eligible,31c7816d-f2e7-47e6-b5cd-0cf15fd02b74
571464.5774,466962.6926,659,St. Alexander Nevesky Church,200 Alexander Ave.,No,No,Howell Twp.,13,1319,1319-13,No,Yes,Not Evaluated,953515af-da63-4f3b-a4bc-7e4c065c42f5
601812.8609,475082.2515,697,Squan Bridge,Allenwood-Lakewood Rd. over  Manasquan River,Yes,No,Wall Twp.,4,1352,1352-4,No,No,Identified,855aad79-6579-408b-8751-2a6a0a1a9e39
623854.7617,481531.7514,840,Spring Lake Water Works,307 Washington Ave.,No,No,Spring Lake Boro.,52,1348,1348-52,No,No,Not Evaluated,74e670b3-a62a-4ecc-8323-06c05c58d0b7
622030.7817,480074.1565,803,Spring Lake Railroad Station,524 Mercer Ave.,No,No,Spring Lake Boro.,15,1348,1348-15,No,Possible,Not Evaluated,0c6d9ebb-306f-443d-bd9f-f30ee64bc197
618579.2109,469236.0037,752,Spring Lake Passenger Station,229 Main St.,Yes,No,Manasquan Boro.,8,1327,1327-8 ,No,No,Not Evaluated,33e8e0b7-57a1-4f1d-b42a-eeded641185e
624094.3904,482013.9335,802,Spring Lake Community House,300 Madison Ave.,No,No,Spring Lake Boro.,14,1348,1348-14,No,No,Not Evaluated,d8946ec8-5152-4c5c-8b7f-3101880edc53
546242.9005,513419.3769,518,Solomon Farm,290 Mounts Corner Dr.,No,No,Freehold Twp.,11,1316,1316-11,No,No,Not Evaluated,b32e1eb6-2c71-4d16-b265-cd3b128268e2
605219.2139,549824.6689,1696,Soffel Homestead,6 Camelot Ct.,No,No,Middletown Twp.,12,1331,1331-12,No,Possible,Not Evaluated,4996a9da-7be0-43a7-a777-38a9228176e3
587676.4157,546863.2261,1812,Smock Farm/Brookdale Farm,825 Newman Springs Rd.,Yes,No,Middletown Twp.,91,1331,1331-91,No,Possible,Not Evaluated,b55354a1-6ec0-4e1f-9b2f-5fb7fcce17ea
586973.1619,547332.2038,1654,Smock Farm,31 Longbridge Rd.,Yes,No,Holmdel Twp.,26,1318,1318-26,No,No,Not Evaluated,233f32a2-0c07-4739-a6a9-fc0fb25f8e5c
575008.9676,561250.9046,1682,Smock Farm,111 SR 34,Yes,No,Holmdel Twp.,47,1318,1318-47,No,No,Not Evaluated,25731844-d29b-4b6d-aa0b-aa8601e323ba
572668.8053,541510.2843,1302,Smock Family Farm,127 Hillside Rd.,No,No,Colts Neck Twp.,25,1309,1309-25,No,Yes,Not Evaluated,6fe72f50-e6f0-4328-8b61-cf750909f19a
630189.7733,537857.2493,1190,Slocum House,291 Branchport Ave.,No,No,Long Branch City,6,1325,1325-6,No,No,Not Evaluated,1dfa34eb-23d3-4570-8fc5-f57725eb9d6a
504840.9665,511298.3051,340,Slack-Smith Farm,797 Perrineville Rd.,No,No,Millstone Twp.,25,1332,1332-25,No,No,Not Evaluated,0d0b29a3-e861-45fa-be74-29e1eedb2457
635153.428,535488.738,1247,Simpson Memorial M.E. Church,206 Garfield Ave.,No,No,Long Branch City,64,1325,1325-64,No,No,Not Evaluated,9cc2e112-66a3-4231-976c-0e767e4d5b81
534222.7949,491623.6643,535,Siloam M.E. Church,184 Siloam Rd.,No,No,Freehold Twp.,28,1316,1316-28,No,No,Not Evaluated,9aef037e-66eb-4557-8664-c7783fecf6ab
567780.8367,577270.4723,261,Sidney Bray House,76 Main St.,No,Yes,Matawan Boro.,Jan-35,1329,1329-1-35,No,No,Not Evaluated,f23d7c47-99c6-4a7a-919f-679d1d3d3178
624771.1962,479739.3468,836,Shriver Cottage,103 Warren Ave.,No,No,Spring Lake Boro.,48,1348,1348-48,No,No,Not Evaluated,4504e3e5-74e9-4b94-8cb7-6a29bb82fe74
612617.7736,552432.5722,1481,Shrewsbury Township Hall,51 Monmouth St.,No,No,Red Bank Boro.,34,1340,1340-34,Yes,Yes,Listed,9c3da50c-3624-4b4d-aa6f-e5b961aa93e1
623077.8039,559480.4836,1528,Shrewsbury River Yacht Club,925 River Rd.,No,No,Fair Haven Boro.,6,1313,1313-6,Yes,No,Listed,1150c417-8395-4266-a692-627d2dc686d7
614752.601,543245.9436,1358,Shrewsbury Presbyterian Church,325 Sycamore Ave.,No,Yes,Shrewsbury Boro.,9-Jan,1345,1345-1-9,Yes,Yes,Listed,8c9d0c81-a0d9-4b0a-b803-4650018d36f7
614615.3097,543387.5083,1356,Shrewsbury Friends Meeting House,355 A Sycamore Ave.,No,Yes,Shrewsbury Boro.,7-Jan,1345,1345-1-7,Yes,Yes,Listed,9910c3eb-e834-44a4-a107-448580537b38
598502.3353,506593.2813,1114,Shafto Farm,3515 Shafto Rd.,Yes,No,Tinton Falls Boro.,5,1336,1336-5,No,No,Not Evaluated,73f7c890-5547-4274-a26a-529432fb3892
630284.525,527230.2788,1137,Shadow Lawn,400 Cedar Ave.,No,No,West Long Branch Boro.,4,1353,1353-4,Yes,Yes,Landmark,021aaecc-4b4a-4dc7-8e2b-662750096c75
616690.3055,552536.4365,1467,"Service Building ""Tower Hill""",1 Hilltop Terrace,No,No,Red Bank Boro.,24,1340,1340-24,No,No,Not Evaluated,888ae026-ada5-4763-ad3d-941876e6598f
616550.4318,552419.776,1468,"Service Building ""Tower Hill""",15 Hilltop Terrace,No,No,Red Bank Boro.,25,1340,1340-25,No,No,Not Evaluated,378c7e3d-075a-4c2e-b3d7-65ff495bbfc1
576582.6636,582932.4393,82,Second Baptist Church,205 Atlantic St.,No,No,Keyport Boro.,14,1322,1322-14,No,No,Not Evaluated,19bd577e-3b2b-4a56-82f1-bf30cfbcee45
628944.9234,503949.4283,1006,Seacoast Trust Company,599 Cookman Ave.,No,Yes,Asbury Park Boro.,9,1303,1303-9,No,No,Not Evaluated,55d607f6-2956-4961-a9bb-1340043383bc
605487.8771,585168.4234,1820,Seabrook-Wilson House,720 Port Monmouth Rd.,No,No,Middletown Twp.,98,1331,1331-98,Yes,Yes,Listed,de5921a1-149e-448d-8d09-d4aeacee2ad0
636197.525,558976.7189,1551,Seabright Lawn Tennis & Cricket Club,5 Tennis Court Ln.,No,No,Rumson Boro.,21,1342,1342-21,Yes,Yes,Landmark,8e9ce4f0-d879-45ae-8d4d-048a4cb8cea8
620301.608,473880.1023,736,Sea Girt Water Works,"E. side Bell Ave., between Philadelphia Blvd. & Baltimore Blvd.",No,No,Sea Girt Boro.,1,1344,1344-1,No,Possible,Not Evaluated,3b87bbb7-9ee1-4a5a-812e-e18cbbd0d26f
620185.621,473066.4101,741,Sea Girt Passenger Depot,501 Washington Blvd.,No,No,Sea Girt Boro.,6,1344,1344-6,No,Yes,Not Evaluated,e360b741-425e-4603-a516-687f2e91a9a5
624214.734,475032.1105,742,Sea Girt Lighthouse,9 Ocean Ave.,No,No,Sea Girt Boro.,7,1344,1344-7,No,Yes,Not Evaluated,cac33e10-444b-4e88-a28f-59dff670df68
635634.3424,524250.2375,1228,Sea Cliff Villa,981 Ocean Ave.,No,No,Long Branch City,46,1325,1325-46,No,Possible,Not Evaluated,cb2e1612-45f3-4448-a56f-c0b942fadfba
638486.5834,557326.256,1577,Sea Bright Primary School,4 River St.,No,No,Sea Bright Boro.,11,1343,1343-11,No,Possible,Not Evaluated,154e2a54-00b1-41ff-90a2-cdad13f545f7
627180.7435,555330.7026,1536,Schiff Carriage Houdse and Outbuildings,59 Buena Vista Ave.,No,No,Rumson Boro.,7,1342,1342-7,No,No,Not Evaluated,9ef7c72e-a17e-4e9a-9624-460c081f9d4b
631012.1322,509050.1701,1030,Santander Apartments,400 Park Ave.,No,No,Asbury Park Boro.,34,1303,1303-34,No,Possible,Not Evaluated,245c6d6b-464a-4c66-af8e-296b15aa5565
555404.8926,518368.4333,630,Sanford House,73 South St.,No,No,Freehold Boro.,83,1315,1315-83,No,No,Not Evaluated,782b7109-9b0c-468e-a0ee-39c9cf5aa330
625835.9375,511194.5284,978,Sanford Flint House,21 Rona St.,No,Yes,Interlaken Boro.,27,1320,1320-27,No,No,Not Evaluated,731cda88-3134-4f10-945e-aed937de0d89
518968.7946,512979.6462,350,Samuel Wetherill House and Farm,54 Baird Rd.,Possible,No,Millstone Twp.,35,1332,1332-35,No,Possible,Not Evaluated,0aefbccc-4fef-4045-8d17-928582a07e2c
588365.745,557153.5503,1664,Samuel Ogbourne House,89 Middletown Road,No,No,Holmdel Twp.,34,1318,1318-34,No,Yes,Eligible,ef7068dd-445b-4db5-b0bb-6753bf769b39
593192.1438,533594.7431,1323,Samuel Holmes House,200 CR 537 E.,No,No,Colts Neck Twp.,46,1309,1309-46,No,No,Not Evaluated,3ca230fe-062c-484b-99dc-8820febe340b
575882.1427,584803.0993,70,Samuel G. Faircgild House,86 First St.,No,Yes,Keyport Boro.,6-Jan,1322,1322-1-6,No,No,Not Evaluated,74189eb6-01d5-4db7-843d-918afa671942
566845.5049,576217.9807,280,Samuel Forman House,14 Ravine Dr.,No,No,Matawan Boro.,20,1329,1329-20,No,No,Not Evaluated,41729921-e90c-42c6-899e-a49a10947db9
612644.0994,542943.31,1370,Salter House,481 Sycamore Ave.,No,Yes,Shrewsbury Boro.,21-Jan,1345,1345-1-21,Yes,Possible,Listed,e97f541e-8255-4ae4-a176-88b880ed0297
634383.0923,521049.6314,1232,Saint James Chapel,1260 Ocean Ave.,No,No,Long Branch City,49,1325,1325-49,Yes,Yes,Listed,a0927b29-27e5-43a6-b5aa-95fa41bd605a
567488.859,547989.4771,32,Saint Gabriels Roman Catholic Church,549 Newman Springs Rd.,No,No,Marlboro Twp.,11,1328,1328-11,No,No,Not Evaluated,de1d71d4-a51b-413d-85c4-3696212b6564
633073.2327,570768.5897,1799,S.S. Jones House,41 Sea View Terrace,No,Yes,Middletown Twp.,7-Jul,1331,1331-7-7,Yes,Possible,Listed,67b4b65a-4842-451c-a653-9a666e63a143
489222.8967,491076.2536,473,S. Rue House,694 New Canton-Stone Tavern Rd.,No,No,Upper Freehold Twp.,48,1351,1351-48,No,No,Not Evaluated,67d68250-cf4f-4fc5-8302-2115d3c51423
567082.9018,575384.5962,246,S. Potter House,177 Main St.,No,Yes,Matawan Boro.,20-Jan,1329,1329-1-20,No,No,Not Evaluated,7e9da52e-9f54-497a-8d53-b3d12b0e419e
575370.4951,527540.2542,1296,Ryall Tenant House,208 CR 537 W.,No,No,Colts Neck Twp.,20,1309,1309-20,No,No,Not Evaluated,7914bf41-c874-4ba9-9b68-a3d1d849416f
623749.063,479665.2476,827,Rustic Foot Bridge B,Mercer Ave. over Spring Lake,No,No,Spring Lake Boro.,39,1348,1348-39,No,Possible,Not Evaluated,84fcb048-b5ab-4688-bb69-14f85c53d26c
623246.4587,480265.7684,826,Rustic Foot Bridge A,4th Ave. over Spring Lake,No,No,Spring Lake Boro.,38,1348,1348-38,No,Possible,Not Evaluated,e201d4e9-c4a7-4081-bd9e-1c0635340f6a
621271.946,540653.6587,1261,Russell Hall,"40.316839, -74.036731",No,Yes,Oceanport Boro.,4-Jan,1338,1338-1-4,No,Possible,Not Evaluated,b04669df-8d37-433f-9dfb-9f122f983172
624938.0731,479315.3024,805,Rufus E. Shapley House,11 Mercer Ave.,No,No,Spring Lake Boro.,17,1348,1348-17,No,Possible,Not Evaluated,f16518a3-af07-4106-89d6-e09a4cd4b757
488225.3485,485017.2454,423,Rueben Hendrickson Grist Mill/Salters Mill,33 Imlaystown Rd.,No,Yes,Upper Freehold Twp.,6-Feb,1351,1351-2-6,Yes,Yes,Listed,a4eb911b-d9e1-4fb5-bcb7-d8321998098f
484954.0165,491786.5403,472,Rue Farm,"40.183572, -74.525698",Yes,No,Upper Freehold Twp.,47,1351,1351-47,No,No,Not Evaluated,4416a065-e245-441e-9f24-2917f90602f9
565352.6939,573401.4036,274,Roelof T. Schank House,298 Main St.,No,No,Matawan Boro.,14,1329,1329-14,No,Possible,Not Evaluated,cc7336eb-835b-4e19-9609-98ce514d85f0
476226.9998,459350.4644,462,Robert Woodward House,32 Hutchinson Rd.,No,No,Upper Freehold Twp.,37,1351,1351-37,No,Yes,Not Evaluated,9b73a587-c107-43d0-a823-ce875267ad2f
614184.5976,551148.4665,1497,Robert White House,20 South St.,No,No,Red Bank Boro.,45,1340,1340-45 ,Yes,Yes,Listed,746ff5eb-3c22-4bf2-9855-8889da0a1415
476831.1321,497066.7978,480,Robert W. Miller House,1305 Old York Rd.,No,No,Upper Freehold Twp.,55,1351,1351-55,No,No,Not Evaluated,90980415-1566-4865-bb11-78e2bbf76325
625934.5921,510936.4554,976,Robert Tusting House,619 Grassmere Ave.,No,Yes,Interlaken Boro.,25,1320,1320-25,No,No,Not Evaluated,d210dd11-7dc5-48fe-bb7c-bf45c5aaf577
623880.8905,551375.655,1565,Robert O. Howard House,17 Wardell Ave.,No,No,Rumson Boro.,35,1342,1342-35,No,No,Not Evaluated,02f126d1-b587-4e94-9d42-4470c0a66389
490701.8173,491971.9753,475,Robert Lawrence/Samuel G. Wright House,678 CR 524,No,No,Upper Freehold Twp.,50,1351,1351-50,No,Yes,Listed,3fad76aa-e0fb-4b02-bbab-1939f39f44bc
629178.5594,558360.2382,1547,Robert L. Maitland House,87 Ridge Rd.,No,No,Rumson Boro.,17,1342,1342-17,No,Possible,Not Evaluated,e21b8b16-5851-410f-99d6-66cde5841177
565137.4706,556268.9389,51,Robert J. Collier House,160 Conover Rd.,No,No,Marlboro Twp.,30,1328,1328-30,No,No,Not Evaluated,ff885fd7-f474-4a64-98b8-0aad9f51a942
629155.8793,555665.421,1557,Robert Hance House,128 Rumson Rd.,No,No,Rumson Boro.,27,1342,1342-27,No,Possible,Not Evaluated,5f5d664d-de16-4e07-b92e-9a514f550bc4
627117.0343,553786.6978,1559,Robert H. McCarter House,147 Rumson Rd.,No,No,Rumson Boro.,29,1342,1342-29,No,Yes,Not Evaluated,e92f725a-30e0-4468-a69b-09e7ed29de76
545261.2709,529560.7315,293,Robert Craig House,43 Sutton Dr.,No,No,Manalapan Twp.,6,1326,1326-6,No,No,Not Evaluated,e24ac8c8-782f-4fd1-874d-6e9d349af2df
620890.7075,562773.2431,1803,Robert Allen House,758 Navesink River Rd.,Yes,No,Middletown Twp.,80,1331,1331-80,No,No,Not Evaluated,545fcf24-3cba-47bb-bad0-1d2234c1289b
631609.3889,508200.578,1061,Robbins-Messler House,209 7th Ave.,No,No,Asbury Park Boro.,66,1303,1303-66,No,No,Not Evaluated,d0b3cad6-7f99-4ab4-a83d-8035b1b84437
610567.5737,550269.715,1504,River Street School,49 Catherine St.,No,No,Red Bank Boro.,52,1340,1340-52,Yes,Yes,Listed,9a3034f5-eabf-46c2-b2ec-bd72fc6f4554
633806.4596,556119.698,1560,Riker-Haskell House,59 S. Shrewsbury Dr.,No,No,Rumson Boro.,30,1342,1342-30,No,No,Not Evaluated,f1c0eea4-abf5-41fc-b323-4b583f8c2b25
612210.1537,563331.5822,1712,Riker House/Haskell Estate (Oak Hill Farm Section),381 Cooper Rd.,Yes,No,Middletown Twp.,22,1331,1331-22,No,No,Not Evaluated,82e8870f-1d01-4d2f-b0df-49f3d77c896e
633009.3903,522011.2095,1248,Richmond Talbot House,111 Lincoln Ave.,Yes,No,Long Branch City,65,1325,1325-65,No,No,Not Evaluated,a95972a7-629c-4151-bb7b-50a777adb468
485883.8854,462743.4724,436,Richard Waln House,42 Arneystown-Hornerstown Rd.,No,No,Upper Freehold Twp.,11,1351,1351-11,No,Yes,Not Evaluated,7d413754-dc4b-4bbf-9335-6ffc27ae8e14
632914.7022,570742.9936,1792,Richard Lamb House (Kenmure),21 Bluff Edge,No,Yes,Middletown Twp.,4-Jul,1331,1331-7-4,Yes,Possible,Listed,0b1ca3bc-4e97-419f-b7b0-6dc08c89fffd
490601.8982,473839.6359,503,Richard L. Ridgeway Farm,79 Meirs Rd.,No,No,Upper Freehold Twp.,74,1351,1351-74,No,No,Not Evaluated,47fe67ef-c9c7-45a0-bd4b-79a6f7b5248b
485992.2841,490298.683,477,Richard Hendrickson Farm,725 CR 524,No,No,Upper Freehold Twp.,53,1351,1351-53,No,Possible,Not Evaluated,cf296e0f-f057-454e-86b1-d967999dafa7
611722.0458,542864.1576,1373,Richard B. Campbell,525 Sycamore Ave.,Yes,Yes,Shrewsbury Boro.,24-Jan,1345,1345-1-24,Yes,No,Listed,e93624be-7e83-413e-9a50-e9b5ebd5dc4f
625213.7078,481564.462,800,Richard A. Donnelly House,101 Madison Ave.,No,No,Spring Lake Boro.,12,1348,1348-12,No,Yes,Not Evaluated,aec98261-1e76-4708-9997-eb291fdd2fc7
